LOG DATA COMP3008 PROJECT 2,,,,,
,,,,,
Time, UserID, System, Action, Event,
2017-04-03 12:34, User010, Bank Account (retest), emoji clicked, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #13, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #14, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #15, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #16, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #17, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #18, error,
2017-04-03 12:34, User010, Bank Account (retest), emoji clicked, success,
2017-04-03 12:34, User010, Bank Account (retest), emoji clicked, success,
2017-04-03 12:34, User010, Bank Account (retest), emoji clicked, success,
2017-04-03 12:34, User010, Bank Account (retest), emoji clicked, success,
2017-04-03 12:34, User010, Bank Account (retest), emoji clicked, success,
2017-04-03 12:34, User010, Bank Account (retest), emoji clicked, success,
2017-04-03 12:34, User010, Bank Account (retest), emoji clicked, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #19, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #20, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #21, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #22, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #23, error,
2017-04-03 12:34, User010, Bank Account (retest), submit password attempt #24, error,
2017-04-03 12:34, User010, Bank Account (retest), skip round, failed,
2017-04-03 12:34, User010, Email (retest), skip round, failed,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #25, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #26, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #27, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #28, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #29, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #30, error,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), emoji clicked, success,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #31, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #32, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #33, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #34, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #35, error,
2017-04-03 12:34, User010, Facebook (retest), submit password attempt #36, error,
2017-04-03 12:34, User010, Facebook (retest), skip round, failed,
2017-04-03 12:34, User010, general, simulation complete, success,
2017-04-03 12:35, User067, Facebook, generate n.1, success,
2017-04-03 12:35, User067, Facebook, save, success,
2017-04-03 12:35, User067, Facebook, emoji clicked, success,
2017-04-03 12:36, User067, Facebook, emoji clicked, success,
2017-04-03 12:36, User067, Facebook, emoji clicked, success,
2017-04-03 12:36, User067, Facebook, emoji clicked, success,
2017-04-03 12:36, User067, Facebook, emoji clicked, success,
2017-04-03 12:36, User067, Facebook, emoji clicked, success,
2017-04-03 12:36, User067, Facebook, submit password, success,
2017-04-03 12:36, User067, Facebook, submit password attempt #1, error,
2017-04-03 12:36, User067, Facebook, submit password attempt #2, error,
2017-04-03 12:36, User067, Facebook, submit password attempt #3, error,
2017-04-03 12:36, User067, Facebook, submit password attempt #4, error,
2017-04-03 12:36, User067, Facebook, submit password attempt #5, error,
2017-04-03 12:36, User067, Facebook, submit password attempt #6, error,
2017-04-03 12:36, User067, Facebook, submit password attempt #7, error,
2017-04-03 12:36, User067, Facebook, submit password attempt #8, error,
2017-04-03 12:36, User067, Facebook, next round, success,
2017-04-03 12:36, User067, Email, generate n.1, success,
2017-04-03 12:36, User067, Email, save, success,
2017-04-03 12:36, User067, Email, emoji clicked, success,
2017-04-03 12:36, User067, Email, emoji clicked, success,
2017-04-03 12:36, User067, Email, emoji clicked, success,
2017-04-03 12:36, User067, Email, emoji clicked, success,
2017-04-03 12:36, User067, Email, emoji clicked, success,
2017-04-03 12:36, User067, Email, emoji clicked, success,
2017-04-03 12:36, User067, Email, submit password, success,
2017-04-03 12:36, User067, Email, next round, success,
2017-04-03 12:36, User067, Bank Account, generate n.1, success,
2017-04-03 12:36, User067, Bank Account, generate n.2, success,
2017-04-03 12:36, User067, Bank Account, save, success,
2017-04-03 12:36, User067, Bank Account, emoji clicked, success,
2017-04-03 12:36, User067, Bank Account, emoji clicked, success,
2017-04-03 12:36, User067, Bank Account, emoji clicked, success,
2017-04-03 12:37, User067, Bank Account, emoji clicked, success,
2017-04-03 12:37, User067, Bank Account, emoji clicked, success,
2017-04-03 12:37, User067, Bank Account, deleter char, success,
2017-04-03 12:37, User067, Bank Account, emoji clicked, success,
2017-04-03 12:37, User067, Bank Account, emoji clicked, success,
2017-04-03 12:37, User067, Bank Account, skip round, error,
2017-04-03 12:37, User067, general, retest button clicked, success,
2017-04-03 12:37, User067, Bank Account (retest), emoji clicked, success,
2017-04-03 12:37, User067, Bank Account (retest), emoji clicked, success,
2017-04-03 12:37, User067, Bank Account (retest), deleter char, success,
2017-04-03 12:37, User067, Bank Account (retest), emoji clicked, success,
2017-04-03 12:37, User067, Bank Account (retest), emoji clicked, success,
2017-04-03 12:37, User067, Bank Account (retest), emoji clicked, success,
2017-04-03 12:37, User067, Bank Account (retest), emoji clicked, success,
2017-04-03 12:37, User067, Bank Account (retest), emoji clicked, success,
2017-04-03 12:37, User067, Bank Account (retest), submit password, success,
2017-04-03 12:37, User067, Email (retest), emoji clicked, success,
2017-04-03 12:37, User067, Email (retest), emoji clicked, success,
2017-04-03 12:37, User067, Email (retest), emoji clicked, success,
2017-04-03 12:37, User067, Email (retest), emoji clicked, success,
2017-04-03 12:37, User067, Email (retest), emoji clicked, success,
2017-04-03 12:37, User067, Email (retest), emoji clicked, success,
2017-04-03 12:37, User067, Email (retest), submit password, success,
2017-04-03 12:37, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), deleter char, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), submit password attempt #1, error,
2017-04-03 12:38, User067, Facebook (retest), submit password attempt #2, error,
2017-04-03 12:38, User067, Facebook (retest), submit password attempt #3, error,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), emoji clicked, success,
2017-04-03 12:38, User067, Facebook (retest), submit password attempt #4, error,
2017-04-03 12:38, User067, Facebook (retest), submit password attempt #5, error,
2017-04-03 12:38, User067, Facebook (retest), submit password attempt #6, error,
2017-04-03 12:38, User067, Facebook (retest), submit password attempt #7, error,
2017-04-03 12:38, User067, Facebook (retest), submit password attempt #8, error,
2017-04-03 12:38, User067, Facebook (retest), submit password attempt #9, error,
2017-04-03 12:38, User067, Facebook (retest), skip round, failed,
2017-04-03 12:38, User067, general, simulation complete, success,
2017-04-03 12:39, User082, Facebook, generate n.1, success,
2017-04-03 12:39, User082, Facebook, save, success,
2017-04-03 12:39, User082, Facebook, emoji clicked, success,
2017-04-03 12:39, User082, Facebook, emoji clicked, success,
2017-04-03 12:39, User082, Facebook, emoji clicked, success,
2017-04-03 12:39, User082, Facebook, emoji clicked, success,
2017-04-03 12:40, User082, Facebook, emoji clicked, success,
2017-04-03 12:40, User082, Facebook, emoji clicked, success,
2017-04-03 12:40, User082, Facebook, submit password, success,
2017-04-03 12:40, User082, Facebook, next round, success,
2017-04-03 12:40, User082, Email, generate n.1, success,
2017-04-03 12:40, User082, Email, generate n.2, success,
2017-04-03 12:40, User082, Email, generate n.3, success,
2017-04-03 12:40, User082, Email, generate n.4, success,
2017-04-03 12:40, User082, Email, generate n.5, success,
2017-04-03 12:40, User082, Email, generate n.6, success,
2017-04-03 12:40, User082, Email, generate n.7, success,
2017-04-03 12:40, User082, Email, generate n.8, success,
2017-04-03 12:40, User082, Email, generate n.9, success,
2017-04-03 12:40, User082, Email, generate n.10, success,
2017-04-03 12:40, User082, Email, generate n.11, success,
2017-04-03 12:40, User082, Email, generate n.12, success,
2017-04-03 12:40, User082, Email, generate n.13, success,
2017-04-03 12:40, User082, Email, generate n.14, success,
2017-04-03 12:40, User082, Email, generate n.15, success,
2017-04-03 12:40, User082, Email, generate n.16, success,
2017-04-03 12:40, User082, Email, generate n.17, success,
2017-04-03 12:40, User082, Email, generate n.18, success,
2017-04-03 12:40, User082, Email, generate n.19, success,
2017-04-03 12:40, User082, Email, generate n.20, success,
2017-04-03 12:40, User082, Email, generate n.21, success,
2017-04-03 12:40, User082, Email, generate n.22, success,
2017-04-03 12:40, User082, Email, generate n.23, success,
2017-04-03 12:40, User082, Email, generate n.24, success,
2017-04-03 12:41, User082, Email, generate n.25, success,
2017-04-03 12:41, User082, Email, generate n.26, success,
2017-04-03 12:41, User082, Email, generate n.27, success,
2017-04-03 12:41, User082, Email, generate n.28, success,
2017-04-03 12:41, User082, Email, generate n.29, success,
2017-04-03 12:41, User082, Email, generate n.30, success,
2017-04-03 12:41, User082, Email, generate n.31, success,
2017-04-03 12:41, User082, Email, generate n.32, success,
2017-04-03 12:41, User082, Email, generate n.33, success,
2017-04-03 12:41, User082, Email, save, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, submit password attempt #1, error,
2017-04-03 12:41, User082, Email, submit password attempt #2, error,
2017-04-03 12:41, User082, Email, submit password attempt #3, error,
2017-04-03 12:41, User082, Email, submit password attempt #4, error,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, emoji clicked, success,
2017-04-03 12:41, User082, Email, submit password, success,
2017-04-03 12:41, User082, Email, submit password attempt #5, error,
2017-04-03 12:41, User082, Email, submit password attempt #6, error,
2017-04-03 12:41, User082, Email, submit password attempt #7, error,
2017-04-03 12:41, User082, Email, submit password attempt #8, error,
2017-04-03 12:41, User082, Email, submit password attempt #9, error,
2017-04-03 12:41, User082, Email, submit password attempt #10, error,
2017-04-03 12:41, User082, Email, next round, success,
2017-04-03 12:41, User082, Bank Account, generate n.1, success,
2017-04-03 12:41, User082, Bank Account, generate n.2, success,
2017-04-03 12:41, User082, Bank Account, generate n.3, success,
2017-04-03 12:41, User082, Bank Account, generate n.4, success,
2017-04-03 12:41, User082, Bank Account, generate n.5, success,
2017-04-03 12:41, User082, Bank Account, generate n.6, success,
2017-04-03 12:41, User082, Bank Account, generate n.7, success,
2017-04-03 12:41, User082, Bank Account, generate n.8, success,
2017-04-03 12:41, User082, Bank Account, generate n.9, success,
2017-04-03 12:41, User082, Bank Account, generate n.10, success,
2017-04-03 12:41, User082, Bank Account, generate n.11, success,
2017-04-03 12:41, User082, Bank Account, generate n.12, success,
2017-04-03 12:42, User082, Bank Account, generate n.13, success,
2017-04-03 12:42, User082, Bank Account, generate n.14, success,
2017-04-03 12:42, User082, Bank Account, generate n.15, success,
2017-04-03 12:42, User082, Bank Account, generate n.16, success,
2017-04-03 12:42, User082, Bank Account, generate n.17, success,
2017-04-03 12:42, User082, Bank Account, generate n.18, success,
2017-04-03 12:42, User082, Bank Account, generate n.19, success,
2017-04-03 12:42, User082, Bank Account, generate n.20, success,
2017-04-03 12:42, User082, Bank Account, generate n.21, success,
2017-04-03 12:42, User082, Bank Account, generate n.22, success,
2017-04-03 12:42, User082, Bank Account, generate n.23, success,
2017-04-03 12:42, User082, Bank Account, generate n.24, success,
2017-04-03 12:42, User082, Bank Account, generate n.25, success,
2017-04-03 12:42, User082, Bank Account, generate n.26, success,
2017-04-03 12:42, User082, Bank Account, generate n.27, success,
2017-04-03 12:42, User082, Bank Account, generate n.28, success,
2017-04-03 12:42, User082, Bank Account, generate n.29, success,
2017-04-03 12:42, User082, Bank Account, generate n.30, success,
2017-04-03 12:42, User082, Bank Account, generate n.31, success,
2017-04-03 12:42, User082, Bank Account, generate n.32, success,
2017-04-03 12:42, User082, Bank Account, generate n.33, success,
2017-04-03 12:42, User082, Bank Account, generate n.34, success,
2017-04-03 12:42, User082, Bank Account, generate n.35, success,
2017-04-03 12:42, User082, Bank Account, generate n.36, success,
2017-04-03 12:42, User082, Bank Account, generate n.37, success,
2017-04-03 12:42, User082, Bank Account, generate n.38, success,
2017-04-03 12:42, User082, Bank Account, generate n.39, success,
2017-04-03 12:42, User082, Bank Account, generate n.40, success,
2017-04-03 12:42, User082, Bank Account, generate n.41, success,
2017-04-03 12:42, User082, Bank Account, generate n.42, success,
2017-04-03 12:42, User082, Bank Account, generate n.43, success,
2017-04-03 12:42, User082, Bank Account, generate n.44, success,
2017-04-03 12:42, User082, Bank Account, generate n.45, success,
2017-04-03 12:42, User082, Bank Account, generate n.46, success,
2017-04-03 12:42, User082, Bank Account, generate n.47, success,
2017-04-03 12:42, User082, Bank Account, generate n.48, success,
2017-04-03 12:42, User082, Bank Account, generate n.49, success,
2017-04-03 12:42, User082, Bank Account, generate n.50, success,
2017-04-03 12:42, User082, Bank Account, generate n.51, success,
2017-04-03 12:42, User082, Bank Account, generate n.52, success,
2017-04-03 12:42, User082, Bank Account, generate n.53, success,
2017-04-03 12:42, User082, Bank Account, generate n.54, success,
2017-04-03 12:42, User082, Bank Account, generate n.55, success,
2017-04-03 12:42, User082, Bank Account, generate n.56, success,
2017-04-03 12:42, User082, Bank Account, generate n.57, success,
2017-04-03 12:42, User082, Bank Account, generate n.58, success,
2017-04-03 12:42, User082, Bank Account, generate n.59, success,
2017-04-03 12:42, User082, Bank Account, generate n.60, success,
2017-04-03 12:42, User082, Bank Account, generate n.61, success,
2017-04-03 12:42, User082, Bank Account, generate n.62, success,
2017-04-03 12:42, User082, Bank Account, generate n.63, success,
2017-04-03 12:42, User082, Bank Account, generate n.64, success,
2017-04-03 12:42, User082, Bank Account, generate n.65, success,
2017-04-03 12:42, User082, Bank Account, generate n.66, success,
2017-04-03 12:42, User082, Bank Account, generate n.67, success,
2017-04-03 12:42, User082, Bank Account, generate n.68, success,
2017-04-03 12:42, User082, Bank Account, generate n.69, success,
2017-04-03 12:42, User082, Bank Account, generate n.70, success,
2017-04-03 12:42, User082, Bank Account, generate n.71, success,
2017-04-03 12:42, User082, Bank Account, generate n.72, success,
2017-04-03 12:42, User082, Bank Account, generate n.73, success,
2017-04-03 12:42, User082, Bank Account, generate n.74, success,
2017-04-03 12:42, User082, Bank Account, generate n.75, success,
2017-04-03 12:42, User082, Bank Account, generate n.76, success,
2017-04-03 12:42, User082, Bank Account, generate n.77, success,
2017-04-03 12:42, User082, Bank Account, generate n.78, success,
2017-04-03 12:42, User082, Bank Account, generate n.79, success,
2017-04-03 12:42, User082, Bank Account, generate n.80, success,
2017-04-03 12:42, User082, Bank Account, generate n.81, success,
2017-04-03 12:42, User082, Bank Account, generate n.82, success,
2017-04-03 12:42, User082, Bank Account, generate n.83, success,
2017-04-03 12:42, User082, Bank Account, generate n.84, success,
2017-04-03 12:42, User082, Bank Account, generate n.85, success,
2017-04-03 12:42, User082, Bank Account, generate n.86, success,
2017-04-03 12:42, User082, Bank Account, generate n.87, success,
2017-04-03 12:42, User082, Bank Account, generate n.88, success,
2017-04-03 12:42, User082, Bank Account, generate n.89, success,
2017-04-03 12:42, User082, Bank Account, generate n.90, success,
2017-04-03 12:42, User082, Bank Account, generate n.91, success,
2017-04-03 12:42, User082, Bank Account, generate n.92, success,
2017-04-03 12:42, User082, Bank Account, generate n.93, success,
2017-04-03 12:42, User082, Bank Account, generate n.94, success,
2017-04-03 12:42, User082, Bank Account, generate n.95, success,
2017-04-03 12:42, User082, Bank Account, generate n.96, success,
2017-04-03 12:42, User082, Bank Account, generate n.97, success,
2017-04-03 12:42, User082, Bank Account, generate n.98, success,
2017-04-03 12:42, User082, Bank Account, generate n.99, success,
2017-04-03 12:42, User082, Bank Account, generate n.100, success,
2017-04-03 12:42, User082, Bank Account, generate n.101, success,
2017-04-03 12:42, User082, Bank Account, generate n.102, success,
2017-04-03 12:42, User082, Bank Account, generate n.103, success,
2017-04-03 12:42, User082, Bank Account, generate n.104, success,
2017-04-03 12:42, User082, Bank Account, generate n.105, success,
2017-04-03 12:42, User082, Bank Account, generate n.106, success,
2017-04-03 12:42, User082, Bank Account, generate n.107, success,
2017-04-03 12:42, User082, Bank Account, generate n.108, success,
2017-04-03 12:42, User082, Bank Account, generate n.109, success,
2017-04-03 12:42, User082, Bank Account, generate n.110, success,
2017-04-03 12:42, User082, Bank Account, generate n.111, success,
2017-04-03 12:42, User082, Bank Account, generate n.112, success,
2017-04-03 12:42, User082, Bank Account, generate n.113, success,
2017-04-03 12:43, User082, Bank Account, save, success,
2017-04-03 12:43, User082, Bank Account, emoji clicked, success,
2017-04-03 12:43, User082, Bank Account, emoji clicked, success,
2017-04-03 12:43, User082, Bank Account, emoji clicked, success,
2017-04-03 12:43, User082, Bank Account, emoji clicked, success,
2017-04-03 12:43, User082, Bank Account, emoji clicked, success,
2017-04-03 12:43, User082, Bank Account, emoji clicked, success,
2017-04-03 12:43, User082, Bank Account, submit password, success,
2017-04-03 12:43, User082, Bank Account, next round, success,
2017-04-03 12:43, User082, general, retest button clicked, success,
2017-04-03 12:43, User082, Bank Account (retest), emoji clicked, success,
2017-04-03 12:43, User082, Bank Account (retest), emoji clicked, success,
2017-04-03 12:43, User082, Bank Account (retest), emoji clicked, success,
2017-04-03 12:43, User082, Bank Account (retest), emoji clicked, success,
2017-04-03 12:43, User082, Bank Account (retest), emoji clicked, success,
2017-04-03 12:44, User082, Bank Account (retest), emoji clicked, success,
2017-04-03 12:44, User082, Bank Account (retest), submit password, success,
2017-04-03 12:44, User082, Email (retest), emoji clicked, success,
2017-04-03 12:44, User082, Email (retest), emoji clicked, success,
2017-04-03 12:44, User082, Email (retest), emoji clicked, success,
2017-04-03 12:44, User082, Email (retest), emoji clicked, success,
2017-04-03 12:44, User082, Email (retest), emoji clicked, success,
2017-04-03 12:44, User082, Email (retest), emoji clicked, success,
2017-04-03 12:44, User082, Email (retest), submit password, success,
2017-04-03 12:44, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:44, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:44, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:44, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:44, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:44, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:44, User082, Facebook (retest), submit password attempt #1, error,
2017-04-03 12:44, User082, Facebook (retest), submit password attempt #2, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #3, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #4, error,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #5, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #6, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #7, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #8, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #9, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #10, error,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #11, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #12, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #13, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #14, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #15, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #16, error,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), emoji clicked, success,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #17, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #18, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #19, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #20, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #21, error,
2017-04-03 12:45, User082, Facebook (retest), submit password attempt #22, error,
2017-04-03 12:45, User082, Facebook (retest), skip round, failed,
2017-04-03 12:45, User082, general, simulation complete, success,
2017-04-03 12:47, User094, Facebook, generate n.1, success,
2017-04-03 12:47, User094, Facebook, generate n.2, success,
2017-04-03 12:47, User094, Facebook, generate n.3, success,
2017-04-03 12:48, User094, Facebook, generate n.4, success,
2017-04-03 12:48, User094, Facebook, generate n.5, success,
2017-04-03 12:48, User094, Facebook, generate n.6, success,
2017-04-03 12:48, User094, Facebook, generate n.7, success,
2017-04-03 12:48, User094, Facebook, generate n.8, success,
2017-04-03 12:48, User094, Facebook, generate n.9, success,
2017-04-03 12:48, User094, Facebook, save, success,
2017-04-03 12:48, User094, Facebook, emoji clicked, success,
2017-04-03 12:48, User094, Facebook, emoji clicked, success,
2017-04-03 12:48, User094, Facebook, emoji clicked, success,
2017-04-03 12:48, User094, Facebook, emoji clicked, success,
2017-04-03 12:48, User094, Facebook, emoji clicked, success,
2017-04-03 12:48, User094, Facebook, emoji clicked, success,
2017-04-03 12:48, User094, Facebook, submit password, success,
2017-04-03 12:48, User094, Facebook, next round, success,
2017-04-03 12:48, User094, Email, generate n.1, success,
2017-04-03 12:48, User094, Email, generate n.2, success,
2017-04-03 12:48, User094, Email, generate n.3, success,
2017-04-03 12:49, User094, Email, save, success,
2017-04-03 12:49, User094, Email, emoji clicked, success,
2017-04-03 12:49, User094, Email, emoji clicked, success,
2017-04-03 12:49, User094, Email, emoji clicked, success,
2017-04-03 12:49, User094, Email, emoji clicked, success,
2017-04-03 12:49, User094, Email, emoji clicked, success,
2017-04-03 12:49, User094, Email, deleter char, success,
2017-04-03 12:49, User094, Email, emoji clicked, success,
2017-04-03 12:49, User094, Email, emoji clicked, success,
2017-04-03 12:49, User094, Email, submit password, success,
2017-04-03 12:49, User094, Email, next round, success,
2017-04-03 12:49, User094, Bank Account, generate n.1, success,
2017-04-03 12:49, User094, Bank Account, generate n.2, success,
2017-04-03 12:50, User094, Bank Account, save, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, deleter char, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, submit password attempt #1, error,
2017-04-03 12:50, User094, Bank Account, submit password attempt #2, error,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, emoji clicked, success,
2017-04-03 12:50, User094, Bank Account, submit password, success,
2017-04-03 12:50, User094, Bank Account, next round, success,
2017-04-03 12:50, User094, general, retest button clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), deleter char, success,
2017-04-03 12:51, User094, Bank Account (retest), delete char, error,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), deleter char, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #1, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #2, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #3, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #4, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #5, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #6, error,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #7, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #8, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #9, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #10, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #11, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #12, error,
